ID,CAI
%2B5i2n8uGdEsKj9zociwkcOi5a6O92Leu8YmxeMl1El0%3D,0.28907330567081607
%2B5k8E7hfpvlrCvxtRPnX1pa0w7xfQFYvsxM1ps2ehbk%3D,0.10442678774120312
%2B5wm5h%2F5Hd4HMWIsSLIGVTigfBJOJnxSBV9hBUBhts4%3D,0.34845814977973566
%2B60ci9mDOdTzZ1DOlFO9aExzcfW1aK9gqEbnfm%2FfPoA%3D,-0.2953466286799621
%2B63hombGo4sN5zzs9rK1tcfqzgiWEqNae3J28TiaKag%3D,0.32436162870945484
%2B64OWJveyPrPhe5aPuoUa7Q6zEAplaPsikXFmT3wuQc%3D,0.0
%2B66SFlhYlX0zgImGipcIqozvxNEidtgSiJMkl%2F8faJM%3D,-0.270440251572327
%2B6HPQPTMR0oSey68MgE5h8AjNRMHg7YFRnFMlACD%2B10%3D,0.0
%2B6R7kL%2BV%2FBhnJQ%2BN14tZDJ2woxkERlFcbcmrCZAGBDg%3D,0.0
%2B6TF%2BuqRiY4U58GZC04uCSUQFapV0PyLHh1xxJNWKRA%3D,0.0
%2B6mYFaSH89jPFJ3xfdJL0aO8160RmNPiyYUAQfjq54M%3D,0.39078014184397164
%2B6seMbmt4b1hx0eh0Mz8sjawIfOnr8cLNZWCU8guZeA%3D,0.2778864970645793
%2B6wMAY4%2BRgXDPq9qnZBvD722n%2BHN0W3%2B46Ji9zGoVo8%3D,0.0
%2B6xSm2utxy3KUImdgPmGORz4PSOBSg8FvNGzvO5XExc%3D,-0.20689655172413793
%2B78RZ5g%2FaQrsAw8Ne15jxpPmTLlK%2FsgDrkZkIQk0ttk%3D,0.0
%2B79w8EfrRucgtiLPZx1I0jprR5EZEhOEoWs9nm7FjUs%3D,0.0
%2B7FH3rXxsaLMNK8qqrjtfY6Uey4VxT1hjJ1rY6YnCrQ%3D,0.0
%2B7Tc5Cez14bPRFpBJnoLpQsui0ai1PVE3a0sT7m2Mr4%3D,0.2919847328244275
%2B7a0A35FG7qvUoqtQkgKniKOADdpf5AujtfoJ0oRlOg%3D,-0.28255208333333326
%2B7eyQgCy79REPrBRzQMN73ZKRRDsLRRCR5FkpEKzTPI%3D,-0.313953488372093
%2B7hQrLlBCvOXCjlgqRU6tZ58KgDrDpwgnApXVXtwohQ%3D,0.0
%2B7t9pK1oEbwwxPhBwVZSRKNTjeLZsKK5HVChu5YogfI%3D,0.009929078014184398
%2B7y3iTXbFCnIyfz7tLbKsDJdTG6qqg6j%2BTfFPdKvFFE%3D,0.0
%2B81Tt5dyhNdb5VusHImijNZG3ja5SBbY48r4nYgep1Q%3D,0.0
%2B81nGat1N12O%2B35yOH%2BTLc4cQzHVsObEn7NXiRCCpwQ%3D,-0.3406593406593406
%2B84Pbpfz%2BSQgaNA7yF4z8GQfXoiwvO%2Bc0SufZb%2FGCss%3D,0.0
%2B8HeSMlFXvRSObVMOV2TJETZ%2F71%2B5u%2FF%2B7qAca4DkyE%3D,0.0
%2B8IiTbN%2BQm3zUz%2BmqIM2pcNpdZiekx83WV130y%2Bbm2Y%3D,0.0
%2B8L0VNTHRbEKsl1wlfYkMHbBk85MkbW%2Fin1LW%2FN4yTo%3D,-0.27356321839080455
%2B8LMNy%2BN0T8jawuZMhKKmu4Ej1VCwuTntBXKpRNn8gI%3D,-0.3209876543209876
%2B8Pbb4YDr%2B8A%2Beu2aQ6ZY48WTfhdL3kaX69Lz9l8uTs%3D,0.0
%2B8Q%2FPMJAbUwOpmxPwRfXSlap1kK8jWTDgeazEigoiXE%3D,-0.4245530393325388
%2B8Sr37rtG5jWW44B8NdHmDPH%2BugjMIEVMb3idRPTbfo%3D,0.38794567062818336
%2B8V9fBD1o5c2Y6VYMOsodV8%2FNBQPWpTI1GmdnKVIoZ0%3D,-0.2795698924731182
%2B8VnTD%2BLwNZ0NFizcpzFC58U1kQV7kn%2BXZggKpC6wZk%3D,0.2871287128712871
%2B8Yd9oOI%2BaPz8Qk8evwrrlNY47xSkBpDnl6%2FcG2kHSE%3D,0.0
%2B8aFowCFUR2sgZJS%2BCC8%2Bfe5X%2BBeHXPrsTxTpRHYdgw%3D,0.0
%2B8j%2FWZw06AjSekeCfCcj937I1p3Bw384%2BF%2FrDDg0ZAw%3D,0.29234478601567215
%2B8kFCsL%2FFGxpxgoyzJhwbtp3DZFOyEhriOi2e7cB5v8%3D,0.0
%2B8pC1lVBQvxwkgA3ifEOhmAmKsSwvFyQJWKWl59ZKpw%3D,0.0
%2B8pHfR10JYI9pIHUOq9Cd3B5Ph5i31UyXBZ9kVPG%2BAE%3D,0.0
%2B8y6F3%2BMclWx6omguGmjg75wIo0nlh51CgPrdvQ0Q1o%3D,0.0
%2B9%2Fvrn5Rsaa%2Fd2VW8fHX3NnagzXd96tC6ZJyz6o%2FuDI%3D,-0.08809523809523816
%2B95bCBNN4Dm9l42Ft%2FwvG05vfkOulkDw99cuk%2Fa%2BUNs%3D,0.015981735159817417
%2B9C5n500fS5uI8J18BdnuFizr3hrdhUeNt%2BHPeIkVnA%3D,-0.46666666666666656
%2B9DjnkvIPeANAYGL%2BF8nGfZhsGJXuy6q31VwgkSmbyY%3D,0.0
%2B9LuHLlocFyWf4nIOCnjX%2BNnYt3g92FS7z4pJ7Cfpe0%3D,-0.4409692871231333
%2B9M9HdsMgyMw8cvNu3%2F6rAPQ1Jt25DXcqCHycGOEX9w%3D,-0.15766738660907115
%2B9Pq4hLl%2FyqSnyoDFcAred%2Fy2KVVwtQzHN%2FMT9vQxA8%3D,-0.3559451219512196
%2B9R5AqhpPo%2FsbwKiBWCakzJEXDMcJkI9r3j0yvo1adY%3D,0.09532267613972768
%2B9aEg3XtcpWr%2FAyw6R0pGPd%2BnRE9n7%2Fl2OJJP1OyBpg%3D,0.0
%2B9bsELGkZK4BRXjCbOOAoy75pYJdeHg69nYh1JwkRp8%3D,-0.20141342756183744
%2B9e1RqhmGEHa6WO5Vs%2BWQKmQbfKiaqkPnM2qJK%2BZScg%3D,0.0
%2B9inCZbWO0JAXwxcmfwQWtrT6fhfqMgmHC1ui32uVOI%3D,0.0
%2B9qLrZnHvuMeHly81b2VLW4bt0wiSmdVV63fP00qkl8%3D,0.0
%2B9yUhNw8bMy9gPdaHK9juMuEmqly%2FPYXBfHremsTM2g%3D,-0.13883161512027484
%2B9yz%2B9VqlqONUzzEgyi3eZlzP4ANMr%2Fy96R6yLyfeRw%3D,0.0
%2BA7rsrA2ZiT%2FCb4XHNLUblTi8Rq5cOdil6ZRkNWQqrM%3D,0.0
%2BABoF%2BqCtGxmWB2yMaCG1hjU9pxYN0w47OUnVSJzh58%3D,0.0
%2BAEHgVqU%2FyLw0w7F0ejQDlAuVCYRdQosT2QAHhnC%2Ftc%3D,0.0
%2BAHdvahdcwz%2BQNbqRIvtnh%2FUain1%2FPpwsIorqUxScyQ%3D,0.0
%2BAJ1GykD4uOd5EmYMuziWwR9iRcUOKRbQ51QCHGJG0s%3D,-0.08136482939632553
%2BARZUF0EgIHMXvJqDTes7yhJDmfvCLtrj38O6Cso%2Br8%3D,0.0
%2BAY1d1mCZ0hROPaQBvZslRGmSl9XDNQokt0Q86NENFk%3D,-0.15433231396534158
%2BAbWSm%2FEo4pyBOIVNCT%2FhDxFbmJfBDYWw1OTdUetyDs%3D,0.0
%2BAcFmgOJRhpSAzqDPZKbgudWHYFEluWHYx94SsMp7Eo%3D,0.0
%2BAchoa8pJMS7yXRYhyvfa4TLlPVXyewoqvGdM2dcoF4%3D,0.0
%2BArbon%2FJqzMncWCguRJplmxakZnaIv9fGd2T4PxWkqs%3D,0.12325830653804924
%2BAuzbTpD7Y2BLbXwug8NthxyJ5tS%2B5ff0qN470z0VW0%3D,0.0
%2BB1kxp01vaJdQdL0Oi3b3hFuXtowmMfOaa3QLM1eZ5Y%3D,0.18562874251497005
%2BB4uWLBLhcaO0FaSktPukfEfzUWGk5QSGwDX%2B%2BxwJNw%3D,0.0
%2BB5c4CseuF%2BEqyDQRhrEFM%2FL9y6wmwaeN0UqrA%2B%2BUJ4%3D,-0.2642011119168479
