MemberID,002-1SL37,002-1WH34,002-1WH35,002-1WH37,002-1WH38,002-1WH40,002-1WH41,002-1WH42,002-2GD37,002-2GD38,002-2GD39,002-2GD40,002-2GD41,002-2SL41,002-2WH35,002-2WH36,002-2WH37,002-2WH38,002-2WH39,002-2WH40,002-2WH41,002-2WH42,002-2WH43,002-3GD37,002-3GD38,002-3GD39,002-3PK37,002-3PK39,002-3SL39,002-3WH35,002-3WH36,002-3WH37,002-3WH38,002-3WH39,002-3WH40,002-3WH41,002-3WH42,002-3WH43,002-5WH36,002-5WH39,002-5WH40,002-5WH42,002-7WH38,008-1WH37,008-1WH38,008-1WH39,008-1WH40,008-2WH38,008-5PK36,1019-15BK40,1023-5ABK37,1023-5ABK39,1023-5ABK40,1023-5BK36,1023-5BK39,1023-5BK41,1127-3SL37,1202-78BK42,1208-18BR40,128-1BE37,128-1BE38,128-1BE42,128-1BE43,128-1BK38,128-1BK43,1300-42BE40,1300-42BK40,131-5BK37,1318-1NU39,1396-29WH35,1396-7PK38,150-1BE37,150-1BE38,150-1BE39,150-1BE40,150-1BE42,150-1WH37,150-1WH38,150-1WH41,150-1WH42,15138-46BK38,1611-41AWN37,190A-1BK36,190A-1BK39,2010-21ABK39,2010-21ABK42,2010-21ABK43,2010-21BK37,2010-21BK38,2010-21BK39,2010-21BK40,2010-21BK41,2010-21BK42,2010-21BK43,2010-222BK38,2010-222BK39,2010-222BK40,2013-5BK34,2013-5BK36,2013-5BK37,2013-5BK38,2013-5BK40,2013-5BK42,2013-5FU37,20139-5BK37,20139-5BK38,20139-5BK39,20139-5BK40,20139-5BK41,20139-5BK42,20139-5CF40,2098A-5BK36,2098A-5BK37,2098A-5BK38,2098A-5BK39,2098A-5BK40,2098A-5BK41,2098A-5BK42,2106-1RO34,216-53BK42,216-5BK42,216-6BK.BE40,2205BK01,248-1PK37,248-1PK39,2607-2YE37,2607-9BU36,2640-20PK39,302-19BK43,302-49NU38,318-31BK37,318-31BK38,318-31BK39,318-31BK40,318-31BK41,318-31BU39,318-31PK36,318-31PK37,318-31PK38,318-31RD37,318-31WH37,318-31WH39,318-31WH40,318-31WH41,331BK01,361-1NU37,361-1RO38,361-2NU40,5126-10WH37,5126-1BK40,5126-1BK43,5126-1SL37,5126-1SL41,5126-1WH34,5126-1WH35,5126-1WH36,5126-1WH37,5126-1WH38,5126-1WH39,5126-1WH40,5126-1WH41,5126-1WH42,5126-1WH43,5126-2BK37,5126-2BK39,5126-2SL34,5126-2SL37,5126-2SL38,5126-2WH34,5126-2WH35,5126-2WH36,5126-2WH37,5126-2WH38,5126-2WH39,5126-2WH40,5126-2WH41,5126-2WH42,5126-2WH43,5126-3WH37,5126-3WH38,5126-3WH39,5126-3WH40,5126-5BK38,5126-5WH34,5126-5WH35,5126-5WH36,5126-5WH37,5126-5WH38,5126-5WH39,5126-5WH40,5126-5WH41,5126-5WH42,5126-5WH43,5126-6WH37,5126-8WH37,5126-8WH39,5126-8WH40,561-1BK37,561-1BK39,5825-1CF37,5828-1BK40,592-1BK36,592-1BK39,592-1WH34,592-1WH35,592-1WH36,592-1WH37,592-1WH38,592-1WH39,592-1WH40,592-1WH41,592-1WH42,592-1WH43,592-2WH35,592-2WH36,592-2WH37,592-2WH38,592-2WH39,592-2WH40,592-2WH41,592-2WH42,592-2WH43,6057-2BK40,6057-2BK41,6058-2BK37,6058-2BK38,6058-2BK39,6058-2BK40,6059-1BK39,6059-2BK37,6059-2BK39,6059-2CF37,6180-1PK38,6200-2NU36,6240-1BK38,666-8ABK42,666-8ABK43,689-5BK36,689-5BK39,689-9ABK36,689-9ABK37,689-9ABK38,689-9BK40,689-9BK42,778-16BK41,803-16PK39,8038-22BK37,8038-22BK39,8038-L6BK37,811-54BK42,811-57ARO42,811-57GD43,811-57WH37,811-57WH40,811-93WH41,813-15BK37,813-15WH36,813-15WH37,813-15WH38,813-15WH39,813-15WH40,8309-3NU41,8309-3PK37,8309-3RO36,8376-1BK42,857-3BK37,8702-1NU38,8825-1BK37,8825-1BK38,8825-1BK39,8825-1BK40,8825-1BK41,8825A-2BK35,8825A-2BK36,8825A-2BK37,8825A-2BK38,8825A-2BK39,8825A-2BK40,8825A-2BK41,8825A-2BK42,8825A-2BK43,8825A-2NU37,8825A-2NU38,8825A-2NU40,88616BE36,88616BE37,88616BK39,88616NU35,88616NU36,89532-1BE38,9676-5BK39,9676-5BK40,9676-6BK38,9676-6BK40,9676-6BK41,9819-3CF37,9819-3CF38,9819-3CF39,9819-3CF41,A007BK01,A01-5SN.B39,A1202-3BK42,A1202-3WN37,A216-12BK41,A223-2BK40,A223-2PK37,A223-2WH35,A223-2WH36,A223-2WH37,A223-2WH38,A223-2WH39,A223-2WH40,A318-18BR38,A318-18BR39,A318-18BR41,A318-18BR42,A318-18PK38,A318-18RD37,A5123RO34,A5123RO35,A5123RO36,A5123RO37,A5123RO38,A5123RO39,A5123RO40,A5123RO42,A5123SL37,A5123SL38,A5123SL39,A5123SL42,A606-3SL41,A606PK39,A65PK38,A68-1BK36,A68-1BK37,A68-1BK38,A68-1BK39,A68-1BK42,A68-3BK36,A68-3BK40,A681BK37,A681BK44,A79PK37,A79PK38,A79PK40,AAA01,AAA01F,AAA02,AAA02F,AAA03,AAA03F,AAA04,AAA04F,AAA05,AAA05F,AAA08,AAA08F,AAA09,AAA10,AAA11,AAA11F,AAA12,AAA13,AAA14,AAA15,AAA15F,AAA16,AAA18,AAA20,AAA21,AAA22,AAA23,AAA24,AAA33,AAA33F,AAA39F,AAA41,AAA41F,AAA42,AAA43,AAA44L,AAA44M,AAA44S,AAA45L,AAA45M,AAA45S,AAA46L,AAA46M,AAA46S,AAA58,AAA59,AAA59BK01,AAA61,AAA64,AC-12BK38,AC-12WH37,AC-12WH38,AC-12WH39,AC-12WH42,AC-13WH42,AC-3WH38,AC-4BK39,AC-4GY37,AC-4WH37,AKT-10BE35,AKT-10BE36,AKT-10BE37,AKT-10BE38,AKT-10PK35,AKT-10PK36,AKT-10PK37,AKT-10PK38,AKT-10PK39,AKT-10PK40,AKT-10PK41,AKT-12LB36,AKT-12LB37,AKT-12LB38,AKT-12LB39,AKT-12PK37,AKT-18PK36,AKT-18PK37,AKT-18PK38,AKT-19GY38,AKT-19GY39,AKT-19WN36,AKT-20LB38,AKT-20PK37,AKT-20PK38,AKT-20PK39,AKT-22PK37,AKT-22WH37,AKT-22WH38,AKT-22WH39,AKT-29PK38,AKT-2BK36,AKT-2NU40,AKT-31WH34,AKT-31WH35,AKT-31WH36,AKT-31WH37,AKT-31WH38,AKT-31WH39,AKT-31WH40,AKT-31WH42,AKT-35BK37,AKT-3BK39,AKT-3GY37,AKT-3GY38,AKT-45PK37,AKT-45PK38,AKT-45PK39,AKT-45PK40,AKT-4BK37,AKT-4BK38,AKT-4CF38,AKT-50BK37,AKT-50BK39,AKT-54WH37,AKT-54WH39,AKT-54WH40,AKT-56PK40,AKT-56WH38,AKT-5BK37,AKT-6BK35,AKT-6BK37,AKT-6BK38,AKT-6BK39,AKT-6BK40,AKT-6BK41,AKT-6WH34,AKT-6WH36,AKT-6WH37,AKT-6WH38,AKT-6WH39,AKT-6WH40,AKT-6WH41,AKT-77WH36,AKT-77WH38,AKT-78WH42,AKT-79RO36,AKT-7BK37,AKT-7BK40,AKT-7PK37,AKT-7PK39,AKT-8PK36,AKT-8PK37,AKT-8PK39,AKT-8PK40,AKT-8WH37,AKT-8WH39,AKT-8WH40,AKT-8WH43,AKT-9BR38,AKT-9RD37,B043CF37,B048BK36,B048BK37,B048BK38,B048BK39,B048BK40,B048BR35,B048BR37,B048BR38,B048CF36,B048CF38,C763-1BK39,C763-1BK41,CS-5BK40,CS-5NU42,CS-5RD39,CS-5RD41,CS-8BE39,CS-8WH38,CS-8WH41,G450BE01F,G450BK.RD01F,G450YE01F,HT-P821BKLL,M059-9BK39,M059-9NU38,P1276-1BR37,P359-1BK35,P359-1BK37,P359-1BK38,P359-1BK40,P359-1CF36,P359-1CF40,R388BK37,S014BK01,S014KA01,S63PK37,SA117101,SSS01,SSS02,SSS03,SSS04,SSS05,SSS06,SSS07,SSS09,SSS11,SSS11F,SSS12,SSS13,SSS13F,SSS14,SSS15,SSS16,SSS17,SSS18,SSS20,SSS21,SSS22,SSS25,SSS26,SSS26F,SSS28,SSS30,SSS31,SSS32,SSS33,SSS34,SSS34F,SSS36,SSS39,SSS39F,SSS40,SSS41,SSS42,SSS43,SSS45,SSS47,SSS48,SSS49,SSS49F,SSS50,SSS50F,SSS51,SSS52,SSS52F,SSS53,SSS53F,SSS54,SSS54F,SSS57,SSS57F,SSS58,SSS58F,SSS59,SSS59F,SSS60,SSS60F,SSS61,SSS62,SSS63,SSS64,SSS64F,SSS65,SSS66,SSS67,SSS67F,SSS68,SSS69,SSS69F,SSS71,SSS72,SSS74,SSS75,SSS75F,SSS76,SSS77,SSS77F,SSS78,SSS78F,SSS79,SSS80,SSS80F,SSS82,SSS83,SSS83F,SSS84,SSS84F,SSS85,SSS85F,STR-1WH38,TRIPBAGPK,ZZ100F,ZZZ00F,ZZZ01F,ZZZ02F,ZZZ04F,ZZZ05F,ZZZ06F,ZZZ07F,ZZZ08F,ZZZ09F,ZZZ27F,ZZZ28F,ZZZ31F,ZZZ32F,ZZZ33F,ZZZ36F,ZZZ37F,ZZZ38L,ZZZ38M,ZZZ38S,ZZZ41M,ZZZ41S,ZZZ43M,ZZZ43S,ZZZ98F,sss26F,sss34F,sss48F,sss52F,sss54F,sss57F,sss58F,sss60F,sss67F,sss78F,zzz05F,zzz36,zzz37,乳,防水噴霧
%2B%2B8NpYVoqyjmc8mROiPMlX%2F2J8JlOghaysSF3qbYCVE%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
%2B1YSXpXBP09FndyxTvCvuqgoIetSlBqURUkGXn7ZtBI%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
%2B7eyQgCy79REPrBRzQMN73ZKRRDsLRRCR5FkpEKzTPI%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
%2BHcOOXPJLsLcTsxfnx1cYXojdeNB6jIHKVX7s0hpeRw%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
%2BJPHA5%2FGRNKVK6DpViOSXZ6xcT2IG3U6DlN3I%2BhOqjY%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
%2BNrs6ujbJ7sly2NZtwbw0Py4uNLt2X8Ni7ivNMNpebw%3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
